image_a,image_b,hamming_distance
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_6_jpg.rf.d3084d4d8ee8883e30968c5dbd7a9915.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__80b5eb_799a7e6d4c1444318ee3e4280_jpg.rf.fdade8af7ff88b25c6bdf63d906c9c69.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_74_jpg.rf.d4e28fce73b628cd669ed866e925e0f6.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_75_jpg.rf.6506a19c6bf7b295735eaa8dfbf6d8ca.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_97_jpg.rf.8dd4ce84c5264431ec20510fdec8ad50.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_derm_6_jpg.rf.81ea9d919ce5f608f3070a879fdd34c1.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_derm_21_jpg.rf.420b9b120b2ffd42ee76697fd5351ea4.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.e6e24751d4a2ffaaaf1fc292a8ed4aed.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_derm_37_jpg.rf.6d3340a9ea7b5419968fd53ec34c1beb.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-30-_jpg.rf.e884703028ce80effa3060aa83ba710d.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_derm_3_jpg.rf.6be573641ae86a03b908297d923b75e1.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010644_x16_jpg.rf.9a049d9d7d292ed29f31de24bcc33b46.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__pic4_jpg.rf.54d2acc7687244c127e098f55aa810e9.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__pic5_jpg.rf.64bdcb1f4dd0ee58403f8770f2219597.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__pic6_jpg.rf.041e63c8d3eaa27535ee3f3fb05e2f3e.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__pic7_jpg.rf.fe61c39ef53eff7ab102d99200a54dee.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_10.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_46.png,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_10.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_48.png,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_10.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Screenshot-2024-11-16-183007_png.rf.ccff5b57ad4c21cfda65d46983d76797.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_14.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Screenshot-2024-11-16-181047_png.rf.d5c390f525262e5487fc3f90b39ca1a0.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_19.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Image_14-2-_jpg.rf.bfd97e4cf8bc2c32325dd75d63fcc4ca.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_2.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__ringworm45_jpg.rf.1907bcaf3ded331622d67181034eb3df.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_22.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_38.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_24.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_76.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_31.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Screenshot-2024-11-16-181513_png.rf.7a1be84e3b109bd56207a090d88f2830.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_39.png,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_40.png,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_4.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_42.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_40.jpeg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_41.jpeg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_41.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_43.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_44.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010581_x16_jpg.rf.fcd9ec96d966435fdad262a6da54d040.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_44.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__ringworm-46-_jpg.rf.a043428fdf5477ce21d9d4656589ff3c.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_44.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__ringworm-57-_jpg.rf.c37aa2ff605c741b635fb4740c4ef8e5.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_45.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_48.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_46.png,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_48.png,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_46.png,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Screenshot-2024-11-16-183007_png.rf.ccff5b57ad4c21cfda65d46983d76797.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_48.png,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Screenshot-2024-11-16-183007_png.rf.ccff5b57ad4c21cfda65d46983d76797.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_5.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Image_54_jpg.rf.dc65af9b25fc21bc0f20ee22f8b176a3.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_5.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Image_62_jpg.rf.470e55ccaa3575213c9ab173623552cb.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_5.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Screenshot-2024-11-16-181809_png.rf.80b6b21ea5b574802109a5796c0f1b2f.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_5.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Screenshot-2024-11-16-183050_png.rf.869c803543db10702aa0025972ac4ac6.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_59.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_6.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_59.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_61.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_6.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_61.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_7.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Screenshot-2024-11-16-182620_png.rf.a82b91689ea923d3a464677bd13099cf.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\kaggle__smadive__pet-disease-images__Image_94.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\parasites\ear_mites\kaggle__smadive__pet-disease-images__Image_99.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010503_x16_jpg.rf.56214a074add25b79b7ca79807628abc.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__ringworm-123-_jpg.rf.7384ee6076d80ba80cfa6517412ce86f.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010503_x16_jpg.rf.56214a074add25b79b7ca79807628abc.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__ringworm-123-_jpg.rf.8d9413f5544e8a5f02c78384d02a8ca9.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010503_x16_jpg.rf.a95b2f16b236659296814820b65a763e.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010503_x16_jpg.rf.b00c1eccd34815ad8a5e758d90afc56a.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010528_x4_jpg.rf.468dde9b81fc8e5a7fe4c7651ea59ba6.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010528_x4_jpg.rf.a7db894c70b7348705b01faefe074238.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010528_x4_jpg.rf.50e653d1659671f8cb1bcea7e9df65a7.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000011982_x4_jpg.rf.5653cefa6bd6a2cd4c3553485a425b16.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010581_x16_jpg.rf.fcd9ec96d966435fdad262a6da54d040.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__ringworm-46-_jpg.rf.a043428fdf5477ce21d9d4656589ff3c.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010581_x16_jpg.rf.fcd9ec96d966435fdad262a6da54d040.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__ringworm-57-_jpg.rf.c37aa2ff605c741b635fb4740c4ef8e5.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010667_x16_jpg.rf.9195271765c116d6221eece5e8197f4e.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010667_x16_jpg.rf.b1012d066f1a3e5b4e66c05a7aec6fa4.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010696_x4_jpg.rf.063c9a901054ed296b77227801b66a38.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010696_x4_jpg.rf.8fc9b0e8a9e979d3a96245c16cdd775d.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000011983_x4_jpg.rf.4cbec489818947271c604577528bdc3f.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__ringworm-66-_jpg.rf.130dfefa722e26065258cefc5d25db3c.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000011983_x4_jpg.rf.4cbec489818947271c604577528bdc3f.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__ringworm-87-_jpg.rf.1e5e6974b9142244a9625bfff2860320.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__141309628_3721209851319478_6017019068231788383_n_jpg.rf.473c81248ee22db068b385ce9222ab8b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__141309628_3721209851319478_6017019068231788383_n_jpg.rf.8bee20518b6e6b8882f706c3ba243253.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436627664_402183386034908_3493737909200169023_n_jpg.rf.fc176ac5ade9a954f1ab64cbeacb0c25.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436886639_984826669663928_3052914574866382434_n_jpg.rf.dbe7e9b7f79cc437d083dc3cae59dbc3.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436627664_402183386034908_3493737909200169023_n_jpg.rf.fc176ac5ade9a954f1ab64cbeacb0c25.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436886639_984826669663928_3052914574866382434_n_jpg.rf.e5ce4bc65ccf58060b2581a7504c5779.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436639986_413245831496612_2113964065260756871_n_jpg.rf.c5275aa6d5cf17928c3b7e85f7a7416a.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__5A4BF21E-2505-406C-9A43-30E236CE08FE_jpeg_jpg.rf.d02e497b545efccbb224d4b68fe546c1.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436640003_939449091294830_7683376979877978508_n_jpg.rf.a408ff5926cfc739e22cfa92053eac33.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436683782_1098077884800614_1582428900067857663_n_jpg.rf.dfd82cf067d19d47959499c82b3f97d7.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436640003_939449091294830_7683376979877978508_n_jpg.rf.a408ff5926cfc739e22cfa92053eac33.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__985C54F8-C941-44C1-BCEC-EA23D0DBD810_jpeg_jpg.rf.0bf2404fe6d7be854a321d91f4b95d61.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436640642_811487460836132_6485568501349186497_n_jpg.rf.55cd88af8110eafa8197293d33cd44de.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__72AF7C39-5E76-4D59-ABE8-A26A7A74B28B_jpeg_jpg.rf.cd82b4cbf6daaa27e6ce3663fea110a9.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436683782_1098077884800614_1582428900067857663_n_jpg.rf.dfd82cf067d19d47959499c82b3f97d7.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__985C54F8-C941-44C1-BCEC-EA23D0DBD810_jpeg_jpg.rf.0bf2404fe6d7be854a321d91f4b95d61.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436704541_463761649559966_3525937843103121136_n_jpg.rf.0376624f92d97c340e38765101bd2a21.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__438065176_410071371966337_678127791024855360_n_jpg.rf.e57f1eca81ea71c705348d710aac9b49.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436770000_474575525363319_4064234022423729288_n_jpg.rf.d6289b64ddd03265c9b29cee4bca11d4.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436815977_459940293272172_9180748049987512532_n_jpg.rf.aff162f9401e7e27830ef0718e16e35e.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436859036_407429032244109_5180510937797219633_n_jpg.rf.ec166d916d4efd29777d22652a42a4d3.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__NEWR54_jpeg_jpg.rf.1c8d05c27d5f33e97356fed0f405331b.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436886639_984826669663928_3052914574866382434_n_jpg.rf.dbe7e9b7f79cc437d083dc3cae59dbc3.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__436886639_984826669663928_3052914574866382434_n_jpg.rf.e5ce4bc65ccf58060b2581a7504c5779.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__50D1141F-D533-49E9-A0E6-25D322AF9B98_jpeg_jpg.rf.b640c8483af313533326c29b6065fd74.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__F6C9DE00-6537-4BBA-9190-139E3276427E_jpeg_jpg.rf.c4a57af18b3adeb6f536bcc5f196c4ec.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Day-1-of-ringworm-treatment_00001_jpg.rf.949a68a621ea1ba4431d3a5a85e80ee2.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Day-1-of-ringworm-treatment_00211_jpg.rf.a608186a3fff6df5f859d3b2d33be594.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Day-28-of-ringworm-treatment_00151_jpg.rf.284df3c2ca5e7d7a2d867d0037c2d6eb.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Day-28-of-ringworm-treatment_00151_jpg.rf.ba950d00b27b81dbccb092372d20528b.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Day-4-of-ringworm-treatment_00171_jpg.rf.9e168347d4be30c390153916e869329e.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Day-4-of-ringworm-treatment_00171_jpg.rf.f4b30369ea0b470d54122f5abc9e54e0.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Day-4-of-ringworm-treatment_00431_jpg.rf.3bb5c34bc17b0b0522a1f020966dcb3b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Day-4-of-ringworm-treatment_00431_jpg.rf.cd01c629e03a4df9f88f5cf64d9893e3.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__images-36-_jpeg_jpg.rf.93f44cbfe00f5c004beaa059875b953d.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__images-36-_jpeg_jpg.rf.ab003a47b07b3a7d81303b781f34dae6.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Image_54_jpg.rf.dc65af9b25fc21bc0f20ee22f8b176a3.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Image_62_jpg.rf.470e55ccaa3575213c9ab173623552cb.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Image_54_jpg.rf.dc65af9b25fc21bc0f20ee22f8b176a3.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Screenshot-2024-11-16-181809_png.rf.80b6b21ea5b574802109a5796c0f1b2f.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Image_54_jpg.rf.dc65af9b25fc21bc0f20ee22f8b176a3.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Screenshot-2024-11-16-183050_png.rf.869c803543db10702aa0025972ac4ac6.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Image_62_jpg.rf.470e55ccaa3575213c9ab173623552cb.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Screenshot-2024-11-16-181809_png.rf.80b6b21ea5b574802109a5796c0f1b2f.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Image_62_jpg.rf.470e55ccaa3575213c9ab173623552cb.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Screenshot-2024-11-16-183050_png.rf.869c803543db10702aa0025972ac4ac6.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__j21_jpeg_jpg.rf.9c5cc06301753f22e639b52435578eca.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__j21_jpeg_jpg.rf.aa659d4c3e4cafa89a18039efb9a5574.jpg,0
